"","fill","y","x","PANEL","group","flipped_aes","ymin","ymax","xmin","xmax","colour","size","linetype","alpha"
"65","#1B9E77",16550.3771068672,5,"6",25,FALSE,0,16550.3771068672,4.55,5.45,NA,0.5,1,NA
"66","#1B9E77",7287.2675812,6,"6",31,FALSE,0,7287.2675812,5.55,6.45,NA,0.5,1,NA
"67","#1B9E77",3876.5275482,7,"6",37,FALSE,0,3876.5275482,6.55,7.45,NA,0.5,1,NA
"68","#1B9E77",7922.59596588,8,"6",43,FALSE,0,7922.59596588,7.55,8.45,NA,0.5,1,NA
"69","#1B9E77",7501.48289204,9,"6",49,FALSE,0,7501.48289204,8.55,9.45,NA,0.5,1,NA
"70","#1B9E77",5257.070042,10,"6",55,FALSE,0,5257.070042,9.55,10.45,NA,0.5,1,NA
"71","#1B9E77",5475.69944812,11,"6",61,FALSE,0,5475.69944812,10.55,11.45,NA,0.5,1,NA
"72","#1B9E77",3703.45240808,12,"6",67,FALSE,0,3703.45240808,11.55,12.45,NA,0.5,1,NA
"73","#1B9E77",0,1,"7",1,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"74","#1B9E77",0,2,"7",7,FALSE,0,0,1.55,2.45,NA,0.5,1,NA
"75","#1B9E77",0,3,"7",13,FALSE,0,0,2.55,3.45,NA,0.5,1,NA
"76","#1B9E77",4662.2350152,4,"7",19,FALSE,0,4662.2350152,3.55,4.45,NA,0.5,1,NA
"77","#1B9E77",7136.11952912,5,"7",25,FALSE,0,7136.11952912,4.55,5.45,NA,0.5,1,NA
"78","#1B9E77",7459.56734548,6,"7",31,FALSE,0,7459.56734548,5.55,6.45,NA,0.5,1,NA
"79","#1B9E77",3889.5368508,7,"7",37,FALSE,0,3889.5368508,6.55,7.45,NA,0.5,1,NA
"80","#1B9E77",7091.8480548,8,"7",43,FALSE,0,7091.8480548,7.55,8.45,NA,0.5,1,NA
"81","#1B9E77",5696.93049432,9,"7",49,FALSE,0,5696.93049432,8.55,9.45,NA,0.5,1,NA
"82","#1B9E77",1648.32446888,10,"7",55,FALSE,0,1648.32446888,9.55,10.45,NA,0.5,1,NA
"83","#1B9E77",618.5450004,11,"7",61,FALSE,0,618.5450004,10.55,11.45,NA,0.5,1,NA
"84","#1B9E77",1222.5134624,12,"7",67,FALSE,0,1222.5134624,11.55,12.45,NA,0.5,1,NA
"85","#D95F02",0,1,"8",2,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"86","#D95F02",279.99896442,2,"8",8,FALSE,0,279.99896442,1.55,2.45,NA,0.5,1,NA
"87","#D95F02",1350.01061512,3,"8",14,FALSE,0,1350.01061512,2.55,3.45,NA,0.5,1,NA
"88","#D95F02",3363.68947792,4,"8",20,FALSE,0,3363.68947792,3.55,4.45,NA,0.5,1,NA
"89","#D95F02",4559.351054,5,"8",26,FALSE,0,4559.351054,4.55,5.45,NA,0.5,1,NA
"90","#D95F02",3969.1216386,6,"8",32,FALSE,0,3969.1216386,5.55,6.45,NA,0.5,1,NA
"91","#D95F02",2989.389849812,7,"8",38,FALSE,0,2989.389849812,6.55,7.45,NA,0.5,1,NA
"92","#D95F02",4091.03118744,8,"8",44,FALSE,0,4091.03118744,7.55,8.45,NA,0.5,1,NA
"93","#D95F02",3699.05945648,9,"8",50,FALSE,0,3699.05945648,8.55,9.45,NA,0.5,1,NA
"94","#D95F02",2058.4382244,10,"8",56,FALSE,0,2058.4382244,9.55,10.45,NA,0.5,1,NA
"95","#D95F02",1240.73600004,11,"8",62,FALSE,0,1240.73600004,10.55,11.45,NA,0.5,1,NA
"96","#D95F02",928.59539164,12,"8",68,FALSE,0,928.59539164,11.55,12.45,NA,0.5,1,NA
"97","#D95F02",38.112377616,1,"9",2,FALSE,0,38.112377616,0.55,1.45,NA,0.5,1,NA
"98","#D95F02",708.82246296,2,"9",8,FALSE,0,708.82246296,1.55,2.45,NA,0.5,1,NA
