"","fill","y","x","PANEL","group","flipped_aes","ymin","ymax","xmin","xmax","colour","size","linetype","alpha"
"92","#D95F02",4583.05765628,8,"8",44,FALSE,0,4583.05765628,7.55,8.45,NA,0.5,1,NA
"93","#D95F02",4070.68107704,9,"8",50,FALSE,0,4070.68107704,8.55,9.45,NA,0.5,1,NA
"94","#D95F02",2946.74854512,10,"8",56,FALSE,0,2946.74854512,9.55,10.45,NA,0.5,1,NA
"95","#D95F02",1682.5892416,11,"8",62,FALSE,0,1682.5892416,10.55,11.45,NA,0.5,1,NA
"96","#D95F02",1145.03737376,12,"8",68,FALSE,0,1145.03737376,11.55,12.45,NA,0.5,1,NA
"97","#D95F02",306.0482878,1,"9",2,FALSE,0,306.0482878,0.55,1.45,NA,0.5,1,NA
"98","#D95F02",1252.99432468,2,"9",8,FALSE,0,1252.99432468,1.55,2.45,NA,0.5,1,NA
"99","#D95F02",2358.79965556,3,"9",14,FALSE,0,2358.79965556,2.55,3.45,NA,0.5,1,NA
"100","#D95F02",4870.42683364,4,"9",20,FALSE,0,4870.42683364,3.55,4.45,NA,0.5,1,NA
"101","#D95F02",5867.95542052,5,"9",26,FALSE,0,5867.95542052,4.55,5.45,NA,0.5,1,NA
"102","#D95F02",3866.02304848,6,"9",32,FALSE,0,3866.02304848,5.55,6.45,NA,0.5,1,NA
"103","#D95F02",2775.41338152,7,"9",38,FALSE,0,2775.41338152,6.55,7.45,NA,0.5,1,NA
"104","#D95F02",4032.63850152,8,"9",44,FALSE,0,4032.63850152,7.55,8.45,NA,0.5,1,NA
"105","#D95F02",3800.10015408,9,"9",50,FALSE,0,3800.10015408,8.55,9.45,NA,0.5,1,NA
"106","#D95F02",2767.562835712,10,"9",56,FALSE,0,2767.562835712,9.55,10.45,NA,0.5,1,NA
"107","#D95F02",2144.676659452,11,"9",62,FALSE,0,2144.676659452,10.55,11.45,NA,0.5,1,NA
"108","#D95F02",1286.55988284,12,"9",68,FALSE,0,1286.55988284,11.55,12.45,NA,0.5,1,NA
"109","#D95F02",661.42741092,1,"10",2,FALSE,0,661.42741092,0.55,1.45,NA,0.5,1,NA
"110","#D95F02",1675.53681584,2,"10",8,FALSE,0,1675.53681584,1.55,2.45,NA,0.5,1,NA
"111","#D95F02",2790.38941416,3,"10",14,FALSE,0,2790.38941416,2.55,3.45,NA,0.5,1,NA
"112","#D95F02",5379.62000672,4,"10",20,FALSE,0,5379.62000672,3.55,4.45,NA,0.5,1,NA
"113","#D95F02",6524.93714296,5,"10",26,FALSE,0,6524.93714296,4.55,5.45,NA,0.5,1,NA
"114","#D95F02",2930.55997802,6,"10",32,FALSE,0,2930.55997802,5.55,6.45,NA,0.5,1,NA
"115","#D95F02",1767.93627916,7,"10",38,FALSE,0,1767.93627916,6.55,7.45,NA,0.5,1,NA
"116","#D95F02",3067.13718912,8,"10",44,FALSE,0,3067.13718912,7.55,8.45,NA,0.5,1,NA
"117","#D95F02",2779.4243428,9,"10",50,FALSE,0,2779.4243428,8.55,9.45,NA,0.5,1,NA
"118","#D95F02",2347.81277888,10,"10",56,FALSE,0,2347.81277888,9.55,10.45,NA,0.5,1,NA
"119","#D95F02",2945.07380896,11,"10",62,FALSE,0,2945.07380896,10.55,11.45,NA,0.5,1,NA
"120","#D95F02",1588.87106128,12,"10",68,FALSE,0,1588.87106128,11.55,12.45,NA,0.5,1,NA
"121","#D95F02",54.62127716,1,"11",2,FALSE,0,54.62127716,0.55,1.45,NA,0.5,1,NA
"122","#D95F02",587.55593708,2,"11",8,FALSE,0,587.55593708,1.55,2.45,NA,0.5,1,NA
"123","#D95F02",1693.06271616,3,"11",14,FALSE,0,1693.06271616,2.55,3.45,NA,0.5,1,NA
"124","#D95F02",3924.51879402,4,"11",20,FALSE,0,3924.51879402,3.55,4.45,NA,0.5,1,NA
"125","#D95F02",5182.650663,5,"11",26,FALSE,0,5182.650663,4.55,5.45,NA,0.5,1,NA
"126","#D95F02",4324.69801746,6,"11",32,FALSE,0,4324.69801746,5.55,6.45,NA,0.5,1,NA
"127","#D95F02",3430.10692828,7,"11",38,FALSE,0,3430.10692828,6.55,7.45,NA,0.5,1,NA
"128","#D95F02",4295.98298188,8,"11",44,FALSE,0,4295.98298188,7.55,8.45,NA,0.5,1,NA
"129","#D95F02",3899.34292496,9,"11",50,FALSE,0,3899.34292496,8.55,9.45,NA,0.5,1,NA
"130","#D95F02",2684.37149616,10,"11",56,FALSE,0,2684.37149616,9.55,10.45,NA,0.5,1,NA
"131","#D95F02",1476.99496452,11,"11",62,FALSE,0,1476.99496452,10.55,11.45,NA,0.5,1,NA
"132","#D95F02",1036.37109224,12,"11",68,FALSE,0,1036.37109224,11.55,12.45,NA,0.5,1,NA
"133","#D95F02",182.55881032,1,"12",2,FALSE,0,182.55881032,0.55,1.45,NA,0.5,1,NA
"134","#D95F02",961.10710408,2,"12",8,FALSE,0,961.10710408,1.55,2.45,NA,0.5,1,NA
"135","#D95F02",2100.52878668,3,"12",14,FALSE,0,2100.52878668,2.55,3.45,NA,0.5,1,NA
"136","#D95F02",4482.4966604,4,"12",20,FALSE,0,4482.4966604,3.55,4.45,NA,0.5,1,NA
"137","#D95F02",5505.09206896,5,"12",26,FALSE,0,5505.09206896,4.55,5.45,NA,0.5,1,NA
"138","#D95F02",3699.545803844,6,"12",32,FALSE,0,3699.545803844,5.55,6.45,NA,0.5,1,NA
"139","#D95F02",2671.997618,7,"12",38,FALSE,0,2671.997618,6.55,7.45,NA,0.5,1,NA
"140","#D95F02",3910.42580336,8,"12",44,FALSE,0,3910.42580336,7.55,8.45,NA,0.5,1,NA
"141","#D95F02",3659.60273028,9,"12",50,FALSE,0,3659.60273028,8.55,9.45,NA,0.5,1,NA
"142","#D95F02",2528.04789056,10,"12",56,FALSE,0,2528.04789056,9.55,10.45,NA,0.5,1,NA
"143","#D95F02",1855.62436408,11,"12",62,FALSE,0,1855.62436408,10.55,11.45,NA,0.5,1,NA
"144","#D95F02",1191.95100092,12,"12",68,FALSE,0,1191.95100092,11.55,12.45,NA,0.5,1,NA
"145","#D95F02",526.97122092,1,"13",2,FALSE,0,526.97122092,0.55,1.45,NA,0.5,1,NA
"146","#D95F02",1411.04802688,2,"13",8,FALSE,0,1411.04802688,1.55,2.45,NA,0.5,1,NA
"147","#D95F02",2509.70530308,3,"13",14,FALSE,0,2509.70530308,2.55,3.45,NA,0.5,1,NA
"148","#D95F02",4958.56877984,4,"13",20,FALSE,0,4958.56877984,3.55,4.45,NA,0.5,1,NA
"149","#D95F02",6088.2787536,5,"13",26,FALSE,0,6088.2787536,4.55,5.45,NA,0.5,1,NA
"150","#D95F02",2864.88538464,6,"13",32,FALSE,0,2864.88538464,5.55,6.45,NA,0.5,1,NA
"151","#D95F02",1808.971914024,7,"13",38,FALSE,0,1808.971914024,6.55,7.45,NA,0.5,1,NA
"152","#D95F02",3022.57852716,8,"13",44,FALSE,0,3022.57852716,7.55,8.45,NA,0.5,1,NA
"153","#D95F02",2783.91574104,9,"13",50,FALSE,0,2783.91574104,8.55,9.45,NA,0.5,1,NA
"154","#D95F02",2081.69293132,10,"13",56,FALSE,0,2081.69293132,9.55,10.45,NA,0.5,1,NA
"155","#D95F02",2516.740637048,11,"13",62,FALSE,0,2516.740637048,10.55,11.45,NA,0.5,1,NA
"156","#D95F02",1374.28495458,12,"13",68,FALSE,0,1374.28495458,11.55,12.45,NA,0.5,1,NA
"157","#D95F02",0,1,"14",2,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"158","#D95F02",0,2,"14",8,FALSE,0,0,1.55,2.45,NA,0.5,1,NA
"159","#D95F02",649.25296168,3,"14",14,FALSE,0,649.25296168,2.55,3.45,NA,0.5,1,NA
"160","#D95F02",2930.28100548,4,"14",20,FALSE,0,2930.28100548,3.55,4.45,NA,0.5,1,NA
"161","#D95F02",3972.0950114,5,"14",26,FALSE,0,3972.0950114,4.55,5.45,NA,0.5,1,NA
"162","#D95F02",4407.09592516,6,"14",32,FALSE,0,4407.09592516,5.55,6.45,NA,0.5,1,NA
"163","#D95F02",3043.47148332,7,"14",38,FALSE,0,3043.47148332,6.55,7.45,NA,0.5,1,NA
"164","#D95F02",3062.61496772,8,"14",44,FALSE,0,3062.61496772,7.55,8.45,NA,0.5,1,NA
"165","#D95F02",2952.50717564,9,"14",50,FALSE,0,2952.50717564,8.55,9.45,NA,0.5,1,NA
"166","#D95F02",1549.013088688,10,"14",56,FALSE,0,1549.013088688,9.55,10.45,NA,0.5,1,NA
"167","#D95F02",655.62891576,11,"14",62,FALSE,0,655.62891576,10.55,11.45,NA,0.5,1,NA
"168","#D95F02",498.29545,12,"14",68,FALSE,0,498.29545,11.55,12.45,NA,0.5,1,NA
"169","#7570B3",180.64352744,1,"15",3,FALSE,0,180.64352744,0.55,1.45,NA,0.5,1,NA
"170","#7570B3",476.366986276,2,"15",9,FALSE,0,476.366986276,1.55,2.45,NA,0.5,1,NA
"171","#7570B3",1075.062858572,3,"15",15,FALSE,0,1075.062858572,2.55,3.45,NA,0.5,1,NA
"172","#7570B3",2030.920503376,4,"15",21,FALSE,0,2030.920503376,3.55,4.45,NA,0.5,1,NA
"173","#7570B3",2695.64154068,5,"15",27,FALSE,0,2695.64154068,4.55,5.45,NA,0.5,1,NA
"174","#7570B3",1858.762211988,6,"15",33,FALSE,0,1858.762211988,5.55,6.45,NA,0.5,1,NA
"175","#7570B3",1337.321573408,7,"15",39,FALSE,0,1337.321573408,6.55,7.45,NA,0.5,1,NA
"176","#7570B3",1731.62520164,8,"15",45,FALSE,0,1731.62520164,7.55,8.45,NA,0.5,1,NA
"177","#7570B3",1474.0316748,9,"15",51,FALSE,0,1474.0316748,8.55,9.45,NA,0.5,1,NA
"178","#7570B3",1289.352943232,10,"15",57,FALSE,0,1289.352943232,9.55,10.45,NA,0.5,1,NA
"179","#7570B3",1210.040088436,11,"15",63,FALSE,0,1210.040088436,10.55,11.45,NA,0.5,1,NA
"180","#7570B3",501.39574076,12,"15",69,FALSE,0,501.39574076,11.55,12.45,NA,0.5,1,NA
"181","#7570B3",184.20878816,1,"16",3,FALSE,0,184.20878816,0.55,1.45,NA,0.5,1,NA
"182","#7570B3",485.091168352,2,"16",9,FALSE,0,485.091168352,1.55,2.45,NA,0.5,1,NA
"183","#7570B3",1100.375433432,3,"16",15,FALSE,0,1100.375433432,2.55,3.45,NA,0.5,1,NA
"184","#7570B3",2043.186045068,4,"16",21,FALSE,0,2043.186045068,3.55,4.45,NA,0.5,1,NA
"185","#7570B3",2708.89945692,5,"16",27,FALSE,0,2708.89945692,4.55,5.45,NA,0.5,1,NA
"186","#7570B3",1802.522181828,6,"16",33,FALSE,0,1802.522181828,5.55,6.45,NA,0.5,1,NA
"187","#7570B3",1274.96387156,7,"16",39,FALSE,0,1274.96387156,6.55,7.45,NA,0.5,1,NA
"188","#7570B3",1671.927083768,8,"16",45,FALSE,0,1671.927083768,7.55,8.45,NA,0.5,1,NA
"189","#7570B3",1439.04994752,9,"16",51,FALSE,0,1439.04994752,8.55,9.45,NA,0.5,1,NA
"190","#7570B3",1251.928978976,10,"16",57,FALSE,0,1251.928978976,9.55,10.45,NA,0.5,1,NA
"191","#7570B3",1228.054498172,11,"16",63,FALSE,0,1228.054498172,10.55,11.45,NA,0.5,1,NA
"192","#7570B3",505.4022326,12,"16",69,FALSE,0,505.4022326,11.55,12.45,NA,0.5,1,NA
"193","#7570B3",207.03226384,1,"17",3,FALSE,0,207.03226384,0.55,1.45,NA,0.5,1,NA
"194","#7570B3",554.117707508,2,"17",9,FALSE,0,554.117707508,1.55,2.45,NA,0.5,1,NA
"195","#7570B3",1218.547882068,3,"17",15,FALSE,0,1218.547882068,2.55,3.45,NA,0.5,1,NA
"196","#7570B3",2127.916488844,4,"17",21,FALSE,0,2127.916488844,3.55,4.45,NA,0.5,1,NA
"197","#7570B3",2815.35105812,5,"17",27,FALSE,0,2815.35105812,4.55,5.45,NA,0.5,1,NA
"198","#7570B3",1298.836103172,6,"17",33,FALSE,0,1298.836103172,5.55,6.45,NA,0.5,1,NA
"199","#7570B3",853.368392732,7,"17",39,FALSE,0,853.368392732,6.55,7.45,NA,0.5,1,NA
"200","#7570B3",1106.939150512,8,"17",45,FALSE,0,1106.939150512,7.55,8.45,NA,0.5,1,NA
"201","#7570B3",1073.7638244,9,"17",51,FALSE,0,1073.7638244,8.55,9.45,NA,0.5,1,NA
"202","#7570B3",908.656385208,10,"17",57,FALSE,0,908.656385208,9.55,10.45,NA,0.5,1,NA
"203","#7570B3",1360.20306462,11,"17",63,FALSE,0,1360.20306462,10.55,11.45,NA,0.5,1,NA
"204","#7570B3",518.57405036,12,"17",69,FALSE,0,518.57405036,11.55,12.45,NA,0.5,1,NA
"205","#7570B3",179.89974156,1,"18",3,FALSE,0,179.89974156,0.55,1.45,NA,0.5,1,NA
"206","#7570B3",474.892084796,2,"18",9,FALSE,0,474.892084796,1.55,2.45,NA,0.5,1,NA
"207","#7570B3",1071.984632036,3,"18",15,FALSE,0,1071.984632036,2.55,3.45,NA,0.5,1,NA
"208","#7570B3",2027.65299832,4,"18",21,FALSE,0,2027.65299832,3.55,4.45,NA,0.5,1,NA
"209","#7570B3",2691.78049392,5,"18",27,FALSE,0,2691.78049392,4.55,5.45,NA,0.5,1,NA
"210","#7570B3",1855.165508268,6,"18",33,FALSE,0,1855.165508268,5.55,6.45,NA,0.5,1,NA
"211","#7570B3",1334.437493236,7,"18",39,FALSE,0,1334.437493236,6.55,7.45,NA,0.5,1,NA
"212","#7570B3",1731.13642116,8,"18",45,FALSE,0,1731.13642116,7.55,8.45,NA,0.5,1,NA
"213","#7570B3",1473.8967668,9,"18",51,FALSE,0,1473.8967668,8.55,9.45,NA,0.5,1,NA
"214","#7570B3",1314.157617904,10,"18",57,FALSE,0,1314.157617904,9.55,10.45,NA,0.5,1,NA
"215","#7570B3",1205.922888308,11,"18",63,FALSE,0,1205.922888308,10.55,11.45,NA,0.5,1,NA
"216","#7570B3",500.56345108,12,"18",69,FALSE,0,500.56345108,11.55,12.45,NA,0.5,1,NA
"217","#7570B3",184.20878816,1,"19",3,FALSE,0,184.20878816,0.55,1.45,NA,0.5,1,NA
"218","#7570B3",485.091168352,2,"19",9,FALSE,0,485.091168352,1.55,2.45,NA,0.5,1,NA
"219","#7570B3",1100.375433432,3,"19",15,FALSE,0,1100.375433432,2.55,3.45,NA,0.5,1,NA
"220","#7570B3",2043.186045068,4,"19",21,FALSE,0,2043.186045068,3.55,4.45,NA,0.5,1,NA
"221","#7570B3",2708.89945692,5,"19",27,FALSE,0,2708.89945692,4.55,5.45,NA,0.5,1,NA
"222","#7570B3",1802.522181828,6,"19",33,FALSE,0,1802.522181828,5.55,6.45,NA,0.5,1,NA
"223","#7570B3",1274.96387156,7,"19",39,FALSE,0,1274.96387156,6.55,7.45,NA,0.5,1,NA
"224","#7570B3",1671.927083768,8,"19",45,FALSE,0,1671.927083768,7.55,8.45,NA,0.5,1,NA
"225","#7570B3",1439.04994752,9,"19",51,FALSE,0,1439.04994752,8.55,9.45,NA,0.5,1,NA
"226","#7570B3",1251.928978976,10,"19",57,FALSE,0,1251.928978976,9.55,10.45,NA,0.5,1,NA
"227","#7570B3",1228.054498172,11,"19",63,FALSE,0,1228.054498172,10.55,11.45,NA,0.5,1,NA
"228","#7570B3",505.4022326,12,"19",69,FALSE,0,505.4022326,11.55,12.45,NA,0.5,1,NA
"229","#7570B3",207.03226384,1,"20",3,FALSE,0,207.03226384,0.55,1.45,NA,0.5,1,NA
"230","#7570B3",554.117707508,2,"20",9,FALSE,0,554.117707508,1.55,2.45,NA,0.5,1,NA
"231","#7570B3",1218.547882068,3,"20",15,FALSE,0,1218.547882068,2.55,3.45,NA,0.5,1,NA
"232","#7570B3",2127.916488844,4,"20",21,FALSE,0,2127.916488844,3.55,4.45,NA,0.5,1,NA
"233","#7570B3",2815.35105812,5,"20",27,FALSE,0,2815.35105812,4.55,5.45,NA,0.5,1,NA
"234","#7570B3",1298.836103172,6,"20",33,FALSE,0,1298.836103172,5.55,6.45,NA,0.5,1,NA
"235","#7570B3",853.368392732,7,"20",39,FALSE,0,853.368392732,6.55,7.45,NA,0.5,1,NA
"236","#7570B3",1106.939150512,8,"20",45,FALSE,0,1106.939150512,7.55,8.45,NA,0.5,1,NA
"237","#7570B3",1073.7638244,9,"20",51,FALSE,0,1073.7638244,8.55,9.45,NA,0.5,1,NA
"238","#7570B3",908.656385208,10,"20",57,FALSE,0,908.656385208,9.55,10.45,NA,0.5,1,NA
"239","#7570B3",1360.20306462,11,"20",63,FALSE,0,1360.20306462,10.55,11.45,NA,0.5,1,NA
"240","#7570B3",518.57405036,12,"20",69,FALSE,0,518.57405036,11.55,12.45,NA,0.5,1,NA
"241","#7570B3",0,1,"21",3,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"242","#7570B3",0,2,"21",9,FALSE,0,0,1.55,2.45,NA,0.5,1,NA
"243","#7570B3",0,3,"21",15,FALSE,0,0,2.55,3.45,NA,0.5,1,NA
"244","#7570B3",714.13776932,4,"21",21,FALSE,0,714.13776932,3.55,4.45,NA,0.5,1,NA
"245","#7570B3",926.271775012,5,"21",27,FALSE,0,926.271775012,4.55,5.45,NA,0.5,1,NA
