Month,Pothole,scen,avg.max,median.max
4,Hen,RetiredAll,945.1192887,0
4,Hen,RetiredPothole,2668.7224,2993.243606
4,Lettuce,ConTillDrain01,8017.052645,8138.247827
4,Lettuce,ConTillDrain02,7221.722295,6715.073833
4,Lettuce,ConTillDrain03,6156.07757,5412.850942
4,Lettuce,ConTillRetired,8914.229334,9045.53034
4,Lettuce,Drain0,8832.351487,8936.915464
4,Lettuce,Drain01,7392.339975,7596.414894
4,Lettuce,Drain02,6696.75019,5772.663395
4,Lettuce,Drain03,5500.789788,4042.223172
4,Lettuce,Drain0CT,9548.941639,9582.420305
4,Lettuce,Drain0NT,10474.24771,10167.33227
4,Lettuce,Drain1NT,8726.049693,8574.12733
4,Lettuce,Drain1Retired,6981.554308,7066.866673
4,Lettuce,Drain1RetiredAll,3075.146433,0
4,Lettuce,Drain1RetiredCT,7386.379268,7621.003478
4,Lettuce,Drain1RetiredNT,7908.930053,7989.412043
4,Lettuce,Drain2NT,7827.817015,7546.937155
4,Lettuce,Drain2Retired,6211.171687,5117.910864
4,Lettuce,Drain2RetiredAll,2538.253973,0
4,Lettuce,Drain2RetiredCT,6677.934105,6024.417985
4,Lettuce,Drain2RetiredNT,7166.890874,6700.224185
4,Lettuce,Drain3NT,6846.495513,6379.370364
4,Lettuce,Drain3Retired,5053.334467,3299.228814
4,Lettuce,Drain3RetiredAll,2013.579869,0
4,Lettuce,Drain3RetiredCT,5507.293578,4562.173408
4,Lettuce,Drain3RetiredNT,5993.364959,5395.123173
4,Lettuce,NoTillRetired,9557.720263,9414.515177
4,Lettuce,RetiredAll,4314.022826,3977.303767
4,Lettuce,RetiredPothole,8322.306479,8583.457559
4,Mouth,ConTillDrain01,5843.081145,4339.840116
4,Mouth,ConTillDrain02,4778.005985,364.4628
4,Mouth,ConTillDrain03,3450.782258,0
4,Mouth,ConTillRetired,5280.632072,3618.19199
4,Mouth,Drain0,6281.09673,5280.682948
4,Mouth,Drain01,5751.478281,4151.400629
4,Mouth,Drain02,4674.789356,0
4,Mouth,Drain03,3390.321856,0
4,Mouth,Drain0CT,6400.494192,5436.816235
4,Mouth,Drain0NT,7050.564124,5980.557924
4,Mouth,Drain1NT,6558.670707,5408.661275
4,Mouth,Drain1Retired,4412.13938,340.5636
4,Mouth,Drain1RetiredAll,1405.06527,0
4,Mouth,Drain1RetiredCT,4947.561438,2676.62423
4,Mouth,Drain1RetiredNT,5382.697047,3817.887031
4,Mouth,Drain2NT,5400.361282,3162.548261
4,Mouth,Drain2Retired,3302.687052,0
4,Mouth,Drain2RetiredAll,963.0883292,0
4,Mouth,Drain2RetiredCT,3965.977852,0
4,Mouth,Drain2RetiredNT,4442.765878,0
4,Mouth,Drain3NT,4008.374287,0
4,Mouth,Drain3Retired,2400.199402,0
4,Mouth,Drain3RetiredAll,705.9952289,0
4,Mouth,Drain3RetiredCT,2839.039657,0
4,Mouth,Drain3RetiredNT,3235.246241,0
4,Mouth,NoTillRetired,5753.439279,4547.773052
4,Mouth,RetiredAll,1525.904343,0
4,Mouth,RetiredPothole,5191.291712,3446.475635
4,Walnut,ConTillDrain01,6568.012699,7498.477352
4,Walnut,ConTillDrain02,5819.603614,5676.101292
4,Walnut,ConTillDrain03,4828.248862,3977.150929
4,Walnut,ConTillRetired,6758.080681,7829.403591
4,Walnut,Drain0,6974.250861,7898.213401
4,Walnut,Drain01,6157.002944,6960.319724
4,Walnut,Drain02,5404.384293,5043.537189
4,Walnut,Drain03,4329.638784,0
4,Walnut,Drain0CT,7472.716404,8496.72202
4,Walnut,Drain0NT,7939.130046,8922.160396
4,Walnut,Drain1NT,6992.423797,7919.414695
4,Walnut,Drain1Retired,5699.441929,6488.747561
4,Walnut,Drain1RetiredAll,2879.034003,0
4,Walnut,Drain1RetiredCT,5965.074089,6883.21335
4,Walnut,Drain1RetiredNT,6216.401906,7199.526013
4,Walnut,Drain2NT,6232.728457,6701.016028
4,Walnut,Drain2Retired,4823.987236,4439.823632
4,Walnut,Drain2RetiredAll,2490.723697,0
4,Walnut,Drain2RetiredCT,5223.789654,5077.815513
4,Walnut,Drain2RetiredNT,5560.52936,5632.88936
4,Walnut,Drain3NT,5227.508192,5130.436392
4,Walnut,Drain3Retired,4100.538576,0
4,Walnut,Drain3RetiredAll,2087.523317,0
4,Walnut,Drain3RetiredCT,4425.307014,1438.719879
4,Walnut,Drain3RetiredNT,4782.327361,4015.737286
4,Walnut,NoTillRetired,7059.597955,8112.406899
4,Walnut,RetiredAll,3796.43748,966.3815278
4,Walnut,RetiredPothole,6463.745911,7581.366606
5,Bunny,ConTillDrain01,18104.92832,16333.05098
5,Bunny,ConTillDrain02,16023.69082,13508.23177
5,Bunny,ConTillDrain03,12932.11457,8760.378124
5,Bunny,ConTillRetired,20893.35227,19096.84743
5,Bunny,Drain0,20168.29515,19512.9227
5,Bunny,Drain01,17164.13414,14831.65224
5,Bunny,Drain02,14928.60626,11982.67955
5,Bunny,Drain03,11854.77591,5233.204175
5,Bunny,Drain0CT,21357.00595,19706.16462
5,Bunny,Drain0NT,22906.98449,20744.00961
5,Bunny,Drain1NT,19374.51715,18110.27075
5,Bunny,Drain1Retired,16663.90595,14223.25961
5,Bunny,Drain1RetiredAll,8092.93122,0
5,Bunny,Drain1RetiredCT,17647.87291,15461.8356
5,Bunny,Drain1RetiredNT,18764.10348,17161.04044
5,Bunny,Drain2NT,17318.15374,14685.5851
5,Bunny,Drain2Retired,14374.90144,11214.84466
5,Bunny,Drain2RetiredAll,7136.11953,0
5,Bunny,Drain2RetiredCT,15490.5534,12692.13236
5,Bunny,Drain2RetiredNT,16550.37711,13668.22345
5,Bunny,Drain3NT,14181.48193,10564.26361
5,Bunny,Drain3Retired,11385.73053,1773.071215
5,Bunny,Drain3RetiredAll,5862.740271,0
5,Bunny,Drain3RetiredCT,12540.23603,7232.198148
5,Bunny,Drain3RetiredNT,13678.07959,9024.986554
5,Bunny,NoTillRetired,22246.99336,20292.58307
5,Bunny,RetiredAll,10478.37189,5802.974933
5,Bunny,RetiredPothole,19808.80576,18900.38686
5,Cardinal,ConTillDrain01,5867.955421,5811.771609
5,Cardinal,ConTillDrain02,5000.483821,4454.049794
5,Cardinal,ConTillDrain03,4048.816698,2211.1803
5,Cardinal,ConTillRetired,7141.004646,7862.450091
5,Cardinal,Drain0,7010.659336,7580.364648
5,Cardinal,Drain01,5478.237956,5319.433816
5,Cardinal,Drain02,4559.351054,4027.571937
5,Cardinal,Drain03,3654.487944,1567.070657
5,Cardinal,Drain0CT,7548.557974,8151.238873
5,Cardinal,Drain0NT,8350.273004,8226.859218
5,Cardinal,Drain1NT,6524.937143,6359.720354
5,Cardinal,Drain1Retired,5182.650663,4901.609839
5,Cardinal,Drain1RetiredAll,3972.095011,2617.49183
5,Cardinal,Drain1RetiredCT,5505.092069,5001.11343
5,Cardinal,Drain1RetiredNT,6088.278754,6038.004655
5,Cardinal,Drain2NT,5711.401213,5174.584409
5,Cardinal,Drain2Retired,4308.365612,3469.735818
5,Cardinal,Drain2RetiredAll,3291.271605,0
5,Cardinal,Drain2RetiredCT,4580.045326,3604.904749
5,Cardinal,Drain2RetiredNT,5238.041749,4418.21991
5,Cardinal,Drain3NT,4675.24731,3317.492496
5,Cardinal,Drain3Retired,3368.504522,477.6324883
5,Cardinal,Drain3RetiredAll,2658.188045,0
5,Cardinal,Drain3RetiredCT,3786.097188,2361.990798
5,Cardinal,Drain3RetiredNT,4329.684802,2160.327792
5,Cardinal,NoTillRetired,7935.298628,7941.627318
5,Cardinal,RetiredAll,5387.194959,5114.622818
5,Cardinal,RetiredPothole,6641.862807,7238.435214
5,Hen,ConTillDrain01,2708.899457,2804.558409
5,Hen,ConTillDrain02,2388.614573,2468.138372
5,Hen,ConTillDrain03,1898.904143,1827.530897
5,Hen,ConTillRetired,3216.822712,3440.573959
5,Hen,Drain0,3192.047983,3447.486395
5,Hen,Drain01,2695.641541,2767.059622
5,Hen,Drain02,2374.578898,2422.627767
5,Hen,Drain03,1875.055452,1759.854671
5,Hen,Drain0CT,3216.822712,3440.573959
5,Hen,Drain0NT,3360.589145,3537.734061
5,Hen,Drain1NT,2815.351058,3002.450729
5,Hen,Drain1Retired,2691.780494,2751.38577
5,Hen,Drain1RetiredAll,926.271775,0
5,Hen,Drain1RetiredCT,2708.899457,2804.558409
5,Hen,Drain1RetiredNT,2815.351058,3002.450729
5,Hen,Drain2NT,2494.293155,2704.771496
5,Hen,Drain2Retired,2370.94834,2403.534534
5,Hen,Drain2RetiredAll,786.3665415,0
5,Hen,Drain2RetiredCT,2388.614573,2468.138372
5,Hen,Drain2RetiredNT,2494.293155,2704.771496
5,Hen,Drain3NT,2067.60605,2162.813744
5,Hen,Drain3Retired,1871.949529,1731.197939
5,Hen,Drain3RetiredAll,599.6013241,0
5,Hen,Drain3RetiredCT,1898.904143,1827.530897
5,Hen,Drain3RetiredNT,2067.60605,2162.813744
5,Hen,NoTillRetired,3360.589145,3537.734061
5,Hen,RetiredAll,1376.265433,926.9537905
5,Hen,RetiredPothole,3188.168864,3431.43094
5,Lettuce,ConTillDrain01,9571.775621,9383.206329
5,Lettuce,ConTillDrain02,8694.176553,8381.682838
5,Lettuce,ConTillDrain03,7831.894295,6344.556057
5,Lettuce,ConTillRetired,10840.944,10601.66607
5,Lettuce,Drain0,10609.04886,10545.14954
5,Lettuce,Drain01,8975.998397,9052.143118
5,Lettuce,Drain02,8137.407073,7012.023059
5,Lettuce,Drain03,7251.093905,5710.681638
5,Lettuce,Drain0CT,11426.77779,11362.69105
5,Lettuce,Drain0NT,12550.06381,11716.6741
5,Lettuce,Drain1NT,10522.32174,10182.48199
5,Lettuce,Drain1Retired,8556.217045,8099.124107
5,Lettuce,Drain1RetiredAll,4535.909116,0
5,Lettuce,Drain1RetiredCT,9072.795394,8817.692865
5,Lettuce,Drain1RetiredNT,9768.25738,9118.580506
5,Lettuce,Drain2NT,9594.025253,8928.776593
5,Lettuce,Drain2Retired,7768.187337,6245.011747
5,Lettuce,Drain2RetiredAll,4038.699375,0
5,Lettuce,Drain2RetiredCT,8202.912226,6921.064102
5,Lettuce,Drain2RetiredNT,8794.390997,7944.184895
5,Lettuce,Drain3NT,8554.434899,7593.042117
5,Lettuce,Drain3Retired,6723.338251,4840.500601
5,Lettuce,Drain3RetiredAll,3476.103544,0
5,Lettuce,Drain3RetiredCT,7297.992708,5531.562826
5,Lettuce,Drain3RetiredNT,7910.608974,6524.57514
5,Lettuce,NoTillRetired,11676.92352,10975.22981
5,Lettuce,RetiredAll,5522.614276,3690.42901
5,Lettuce,RetiredPothole,10153.05465,10087.95787
5,Mouth,ConTillDrain01,7576.933973,5771.391658
5,Mouth,ConTillDrain02,6028.839879,3705.246454
5,Mouth,ConTillDrain03,4780.965557,0
5,Mouth,ConTillRetired,7028.664234,5121.353544
5,Mouth,Drain0,7858.247727,6230.614613
5,Mouth,Drain01,7470.271817,5677.09117
5,Mouth,Drain02,5929.02046,3568.950783
5,Mouth,Drain03,4693.636498,0
5,Mouth,Drain0CT,7958.379093,6318.850183
5,Mouth,Drain0NT,8604.835175,7244.403644
5,Mouth,Drain1NT,8252.408857,6750.196742
5,Mouth,Drain1Retired,5742.7943,3431.046667
5,Mouth,Drain1RetiredAll,3181.440878,0
5,Mouth,Drain1RetiredCT,6520.219725,4468.730722
5,Mouth,Drain1RetiredNT,7157.968166,5033.854021
5,Mouth,Drain2NT,6794.941323,5000.703952
5,Mouth,Drain2Retired,4828.980547,0
5,Mouth,Drain2RetiredAll,2550.365955,0
5,Mouth,Drain2RetiredCT,5252.623115,1001.928
5,Mouth,Drain2RetiredNT,5791.084137,2525.510373
5,Mouth,Drain3NT,5324.398992,0
5,Mouth,Drain3Retired,3930.850393,0
5,Mouth,Drain3RetiredAll,1731.536371,0
5,Mouth,Drain3RetiredCT,4203.735653,0
5,Mouth,Drain3RetiredNT,4605.26135,0
5,Mouth,NoTillRetired,7606.275837,5634.525148
5,Mouth,RetiredAll,3371.716618,0
5,Mouth,RetiredPothole,6927.12068,5046.533181
5,Walnut,ConTillDrain01,7957.979221,7776.119946
5,Walnut,ConTillDrain02,7297.272707,6745.199368
5,Walnut,ConTillDrain03,6083.214302,5441.798594
5,Walnut,ConTillRetired,8297.13043,8263.059624
5,Walnut,Drain0,8422.111137,8727.642615
5,Walnut,Drain01,7587.097674,7083.280142
5,Walnut,Drain02,6884.416995,6176.659781
5,Walnut,Drain03,5565.153986,4753.098265
5,Walnut,Drain0CT,8934.833692,9166.054359
5,Walnut,Drain0NT,9765.824277,9244.941804
5,Walnut,Drain1NT,8408.575163,8446.846961
5,Walnut,Drain1Retired,7045.712398,6476.686031
5,Walnut,Drain1RetiredAll,4192.407901,0
5,Walnut,Drain1RetiredCT,7326.39011,7142.341222
5,Walnut,Drain1RetiredNT,7658.701497,7568.680398
5,Walnut,Drain2NT,7790.641179,7529.838007
5,Walnut,Drain2Retired,6142.121564,4365.729642
5,Walnut,Drain2RetiredAll,3627.699631,0
5,Walnut,Drain2RetiredCT,6494.406337,5520.200796
5,Walnut,Drain2RetiredNT,6823.356342,6514.267901
5,Walnut,Drain3NT,6777.571464,6310.849245
5,Walnut,Drain3Retired,5135.886852,0
5,Walnut,Drain3RetiredAll,3204.032282,0
5,Walnut,Drain3RetiredCT,5459.006825,3475.52829
5,Walnut,Drain3RetiredNT,5741.359701,5164.497535
5,Walnut,NoTillRetired,8837.423461,8444.992562
5,Walnut,RetiredAll,4788.684853,1231.662731
5,Walnut,RetiredPothole,7933.094252,8247.597034
6,Bunny,ConTillDrain01,11889.59817,0
6,Bunny,ConTillDrain02,9911.0598,0
6,Bunny,ConTillDrain03,8160.723887,0
6,Bunny,ConTillRetired,16661.84307,11112.06876
6,Bunny,Drain0,18734.04306,14403.73685
6,Bunny,Drain01,14870.44376,10430.51577
6,Bunny,Drain02,12170.73524,0
6,Bunny,Drain03,10447.08409,0
6,Bunny,Drain0CT,16647.065,11075.64812
6,Bunny,Drain0NT,12901.15346,11147.37712
6,Bunny,Drain1NT,8712.943205,0
6,Bunny,Drain1Retired,14837.03621,10478.97529
6,Bunny,Drain1RetiredAll,8714.747892,0
6,Bunny,Drain1RetiredCT,12219.47655,0
6,Bunny,Drain1RetiredNT,9449.995751,0
6,Bunny,Drain2NT,6453.690395,0
6,Bunny,Drain2Retired,12087.49392,0
6,Bunny,Drain2RetiredAll,7459.567345,0
6,Bunny,Drain2RetiredCT,10193.10354,0
6,Bunny,Drain2RetiredNT,7287.267581,0
6,Bunny,Drain3NT,4377.705716,0
6,Bunny,Drain3Retired,10486.85851,0
6,Bunny,Drain3RetiredAll,5565.753085,0
6,Bunny,Drain3RetiredCT,8474.401367,0
6,Bunny,Drain3RetiredNT,4832.01118,0
6,Bunny,NoTillRetired,13253.23877,12271.12171
6,Bunny,RetiredAll,11341.77351,0
6,Bunny,RetiredPothole,18476.00918,14437.96916
6,Cardinal,ConTillDrain01,3866.023049,1296.226442
6,Cardinal,ConTillDrain02,3126.430445,0
6,Cardinal,ConTillDrain03,2473.778468,0
6,Cardinal,ConTillRetired,5624.068249,5970.333808
6,Cardinal,Drain0,6558.715511,8044.283151
6,Cardinal,Drain01,4582.2203,2174.593191
6,Cardinal,Drain02,3969.121638,0
6,Cardinal,Drain03,3474.245628,0
6,Cardinal,Drain0CT,5829.40433,6350.137454
6,Cardinal,Drain0NT,5068.187322,4099.60862
6,Cardinal,Drain1NT,2930.559978,0
6,Cardinal,Drain1Retired,4324.698018,1762.118514
6,Cardinal,Drain1RetiredAll,4407.095925,1709.948641
6,Cardinal,Drain1RetiredCT,3699.545804,892.2894601
6,Cardinal,Drain1RetiredNT,2864.885384,0
6,Cardinal,Drain2NT,2214.734899,0
6,Cardinal,Drain2Retired,3810.417679,0
6,Cardinal,Drain2RetiredAll,3723.70961,0
6,Cardinal,Drain2RetiredCT,3008.120482,0
6,Cardinal,Drain2RetiredNT,2230.530203,0
6,Cardinal,Drain3NT,1646.828509,0
6,Cardinal,Drain3Retired,3271.801326,0
6,Cardinal,Drain3RetiredAll,3155.801642,0
6,Cardinal,Drain3RetiredCT,2373.329001,0
6,Cardinal,Drain3RetiredNT,1647.892228,0
6,Cardinal,NoTillRetired,4969.154809,3744.508132
6,Cardinal,RetiredAll,5726.145586,4555.216469
6,Cardinal,RetiredPothole,6334.849704,7868.30408
6,Hen,ConTillDrain01,1802.522182,1271.373448
6,Hen,ConTillDrain02,1437.188854,0
6,Hen,ConTillDrain03,1168.154547,0
6,Hen,ConTillRetired,2464.78521,2998.780452
6,Hen,Drain0,2502.972341,2953.714802
6,Hen,Drain01,1858.762212,1458.979266
6,Hen,Drain02,1488.16339,0
6,Hen,Drain03,1234.388636,0
6,Hen,Drain0CT,2464.78521,2998.780452
6,Hen,Drain0NT,2067.515586,2039.79926
6,Hen,Drain1NT,1298.836103,0
6,Hen,Drain1Retired,1855.165508,1456.610574
6,Hen,Drain1RetiredAll,966.8048667,0
6,Hen,Drain1RetiredCT,1802.522182,1271.373448
6,Hen,Drain1RetiredNT,1298.836103,0
6,Hen,Drain2NT,951.8363725,0
6,Hen,Drain2Retired,1484.590534,0
6,Hen,Drain2RetiredAll,772.7684425,0
6,Hen,Drain2RetiredCT,1437.188854,0
6,Hen,Drain2RetiredNT,951.8363725,0
6,Hen,Drain3NT,642.8240934,0
6,Hen,Drain3Retired,1230.806371,0
6,Hen,Drain3RetiredAll,609.7430557,0
6,Hen,Drain3RetiredCT,1168.154547,0
6,Hen,Drain3RetiredNT,642.8240934,0
6,Hen,NoTillRetired,2067.515586,2039.79926
6,Hen,RetiredAll,1426.190394,0
6,Hen,RetiredPothole,2499.802939,2945.773502
6,Lettuce,ConTillDrain01,6834.434137,4454.480927
6,Lettuce,ConTillDrain02,5649.197457,1883.600495
6,Lettuce,ConTillDrain03,4495.111077,0
6,Lettuce,ConTillRetired,9092.21116,9162.338086
6,Lettuce,Drain0,10239.0403,10234.30873
6,Lettuce,Drain01,7918.559821,5649.722276
6,Lettuce,Drain02,6894.157357,4502.897237
6,Lettuce,Drain03,5735.090967,1334.035645
6,Lettuce,Drain0CT,9240.931908,8902.026852
6,Lettuce,Drain0NT,7624.042212,6175.203662
6,Lettuce,Drain1NT,5191.882999,3570.109734
6,Lettuce,Drain1Retired,7700.99647,5533.619243
6,Lettuce,Drain1RetiredAll,5058.409931,0
6,Lettuce,Drain1RetiredCT,6677.965507,3528.348837
6,Lettuce,Drain1RetiredNT,5136.907673,0
6,Lettuce,Drain2NT,4152.896972,0
6,Lettuce,Drain2Retired,6715.254042,4359.381285
6,Lettuce,Drain2RetiredAll,4315.690996,0
6,Lettuce,Drain2RetiredCT,5583.286892,258.234211
6,Lettuce,Drain2RetiredNT,4399.449143,0
6,Lettuce,Drain3NT,3140.455669,0
6,Lettuce,Drain3Retired,5556.253735,0
6,Lettuce,Drain3RetiredAll,3696.982275,0
6,Lettuce,Drain3RetiredCT,4568.159017,0
6,Lettuce,Drain3RetiredNT,3369.837277,0
6,Lettuce,NoTillRetired,7634.135863,5993.313408
6,Lettuce,RetiredAll,6345.625306,2273.128443
6,Lettuce,RetiredPothole,9996.856957,9781.939058
6,Mouth,ConTillDrain01,4526.445419,0
6,Mouth,ConTillDrain02,3678.286168,0
6,Mouth,ConTillDrain03,2753.80536,0
6,Mouth,ConTillRetired,4884.138892,0
6,Mouth,Drain0,5212.18977,0
6,Mouth,Drain01,4798.551854,0
6,Mouth,Drain02,3920.654277,0
6,Mouth,Drain03,2932.539285,0
6,Mouth,Drain0CT,5017.967062,0
6,Mouth,Drain0NT,3255.834724,0
6,Mouth,Drain1NT,2894.545105,0
6,Mouth,Drain1Retired,4615.159793,0
6,Mouth,Drain1RetiredAll,2898.671052,0
6,Mouth,Drain1RetiredCT,4484.443638,0
6,Mouth,Drain1RetiredNT,3162.879207,0
6,Mouth,Drain2NT,1867.946644,0
6,Mouth,Drain2Retired,3854.421939,0
6,Mouth,Drain2RetiredAll,2275.608689,0
6,Mouth,Drain2RetiredCT,3643.73901,0
6,Mouth,Drain2RetiredNT,2262.636048,0
6,Mouth,Drain3NT,1121.797462,0
6,Mouth,Drain3Retired,2832.838276,0
6,Mouth,Drain3RetiredAll,1746.689109,0
6,Mouth,Drain3RetiredCT,2716.462507,0
6,Mouth,Drain3RetiredNT,1384.229862,0
6,Mouth,NoTillRetired,3572.610823,0
6,Mouth,RetiredAll,3207.653065,0
6,Mouth,RetiredPothole,4997.821706,0
6,Walnut,ConTillDrain01,5170.460964,0
6,Walnut,ConTillDrain02,4535.200463,0
6,Walnut,ConTillDrain03,3796.65464,0
6,Walnut,ConTillRetired,6685.269676,4598.473907
6,Walnut,Drain0,7640.786765,6240.32042
6,Walnut,Drain01,6490.149151,4865.000395
6,Walnut,Drain02,5371.729854,1517.270677
6,Walnut,Drain03,4796.086864,0
6,Walnut,Drain0CT,6834.098301,5053.637599
6,Walnut,Drain0NT,5243.855028,4850.838853
6,Walnut,Drain1NT,3756.245934,0
6,Walnut,Drain1Retired,6392.011958,4254.397106
6,Walnut,Drain1RetiredAll,4603.961985,0
6,Walnut,Drain1RetiredCT,5458.5118,366.2258695
6,Walnut,Drain1RetiredNT,4602.833245,0
6,Walnut,Drain2NT,3078.757902,0
6,Walnut,Drain2Retired,5299.383912,0
6,Walnut,Drain2RetiredAll,3909.480053,0
6,Walnut,Drain2RetiredCT,4877.634082,0
6,Walnut,Drain2RetiredNT,4026.319053,0
6,Walnut,Drain3NT,2258.08525,0
6,Walnut,Drain3Retired,4678.383454,0
6,Walnut,Drain3RetiredAll,3399.238333,0
6,Walnut,Drain3RetiredCT,4148.430456,0
6,Walnut,Drain3RetiredNT,2934.250727,0
6,Walnut,NoTillRetired,5577.113213,4470.878734
6,Walnut,RetiredAll,5359.594252,654.9345042
6,Walnut,RetiredPothole,7314.961195,5573.68181
7,Bunny,ConTillDrain01,8466.098158,0
7,Bunny,ConTillDrain02,7211.460416,0
7,Bunny,ConTillDrain03,5739.017747,0
7,Bunny,ConTillRetired,11315.51168,0
7,Bunny,Drain0,14669.57828,7654.86779
7,Bunny,Drain01,10870.56506,0
7,Bunny,Drain02,9208.87125,0
7,Bunny,Drain03,7675.09447,0
7,Bunny,Drain0CT,11088.76513,0
7,Bunny,Drain0NT,6898.675309,0
7,Bunny,Drain1NT,4774.898469,0
7,Bunny,Drain1Retired,10763.77407,0
7,Bunny,Drain1RetiredAll,5341.131587,0
7,Bunny,Drain1RetiredCT,8609.13294,0
7,Bunny,Drain1RetiredNT,5270.770524,0
7,Bunny,Drain2NT,3586.414177,0
7,Bunny,Drain2Retired,9240.788588,0
7,Bunny,Drain2RetiredAll,3889.536851,0
7,Bunny,Drain2RetiredCT,7230.158485,0
7,Bunny,Drain2RetiredNT,3876.527549,0
7,Bunny,Drain3NT,2272.055999,0
7,Bunny,Drain3Retired,7540.428797,0
7,Bunny,Drain3RetiredAll,2848.567053,0
7,Bunny,Drain3RetiredCT,5796.309535,0
7,Bunny,Drain3RetiredNT,2724.249775,0
7,Bunny,NoTillRetired,7344.820457,0
7,Bunny,RetiredAll,7917.164295,0
7,Bunny,RetiredPothole,14143.86446,6952.079812
7,Cardinal,ConTillDrain01,2775.413382,0
7,Cardinal,ConTillDrain02,2433.238654,0
7,Cardinal,ConTillDrain03,1866.1175,0
7,Cardinal,ConTillRetired,3933.494437,1690.197742
7,Cardinal,Drain0,5540.212599,4756.584684
7,Cardinal,Drain01,3654.488174,1758.22842
7,Cardinal,Drain02,2989.38985,0
7,Cardinal,Drain03,2560.613285,0
7,Cardinal,Drain0CT,4143.291472,1706.708059
7,Cardinal,Drain0NT,2853.580743,0
7,Cardinal,Drain1NT,1767.936279,0
7,Cardinal,Drain1Retired,3430.106928,1256.178733
7,Cardinal,Drain1RetiredAll,3043.471483,0
7,Cardinal,Drain1RetiredCT,2671.997618,0
7,Cardinal,Drain1RetiredNT,1808.971914,0
7,Cardinal,Drain2NT,1309.556929,0
7,Cardinal,Drain2Retired,2818.769107,0
7,Cardinal,Drain2RetiredAll,2531.309601,0
7,Cardinal,Drain2RetiredCT,2314.365091,0
7,Cardinal,Drain2RetiredNT,1327.246203,0
7,Cardinal,Drain3NT,902.7085056,0
7,Cardinal,Drain3Retired,2377.963428,0
7,Cardinal,Drain3RetiredAll,1728.823628,0
7,Cardinal,Drain3RetiredCT,1753.696908,0
7,Cardinal,Drain3RetiredNT,876.2737651,0
7,Cardinal,NoTillRetired,2807.098938,0
7,Cardinal,RetiredAll,4454.693398,1897.4837
7,Cardinal,RetiredPothole,5235.654564,4309.952381
7,Hen,ConTillDrain01,1274.963872,0
7,Hen,ConTillDrain02,1130.518424,0
7,Hen,ConTillDrain03,867.5385484,0
7,Hen,ConTillRetired,1759.419458,1286.707812
7,Hen,Drain0,1836.526981,1416.794047
7,Hen,Drain01,1337.321573,0
7,Hen,Drain02,1173.58781,0
7,Hen,Drain03,921.8125728,0
7,Hen,Drain0CT,1759.419458,1286.707812
7,Hen,Drain0NT,1197.082449,0
7,Hen,Drain1NT,853.3683927,0
7,Hen,Drain1Retired,1334.437493,0
7,Hen,Drain1RetiredAll,565.4864097,0
7,Hen,Drain1RetiredCT,1274.963872,0
7,Hen,Drain1RetiredNT,853.3683927,0
7,Hen,Drain2NT,647.2791346,0
7,Hen,Drain2Retired,1170.786118,0
7,Hen,Drain2RetiredAll,477.5198439,0
7,Hen,Drain2RetiredCT,1130.518424,0
7,Hen,Drain2RetiredNT,647.2791346,0
7,Hen,Drain3NT,486.6642786,0
7,Hen,Drain3Retired,920.1775948,0
7,Hen,Drain3RetiredAll,318.2090805,0
7,Hen,Drain3RetiredCT,867.5385484,0
7,Hen,Drain3RetiredNT,486.6642786,0
7,Hen,NoTillRetired,1197.082449,0
7,Hen,RetiredAll,1021.826039,0
7,Hen,RetiredPothole,1833.327973,1414.351692
7,Lettuce,ConTillDrain01,4636.431152,0
7,Lettuce,ConTillDrain02,3997.900474,0
7,Lettuce,ConTillDrain03,3467.23768,0
7,Lettuce,ConTillRetired,6673.946594,2625.564962
7,Lettuce,Drain0,9095.027862,6375.616543
7,Lettuce,Drain01,6262.368977,4648.023582
7,Lettuce,Drain02,5331.012959,2646.694782
7,Lettuce,Drain03,4311.504686,0
7,Lettuce,Drain0CT,6793.454838,2913.910486
7,Lettuce,Drain0NT,4245.356386,0
7,Lettuce,Drain1NT,3007.121112,0
7,Lettuce,Drain1Retired,5893.403384,2841.85219
7,Lettuce,Drain1RetiredAll,3335.701283,0
7,Lettuce,Drain1RetiredCT,4642.407092,0
7,Lettuce,Drain1RetiredNT,3125.560008,0
7,Lettuce,Drain2NT,2537.763592,0
7,Lettuce,Drain2Retired,4929.264272,0
7,Lettuce,Drain2RetiredAll,2773.897014,0
7,Lettuce,Drain2RetiredCT,3949.028154,0
7,Lettuce,Drain2RetiredNT,2709.395794,0
7,Lettuce,Drain3NT,2039.48043,0
7,Lettuce,Drain3Retired,4154.963964,0
7,Lettuce,Drain3RetiredAll,2027.217213,0
7,Lettuce,Drain3RetiredCT,3380.797375,0
7,Lettuce,Drain3RetiredNT,2159.765395,0
7,Lettuce,NoTillRetired,4590.302597,0
7,Lettuce,RetiredAll,4727.501513,0
7,Lettuce,RetiredPothole,8752.558734,6272.759863
7,Mouth,ConTillDrain01,3469.20651,0
7,Mouth,ConTillDrain02,2853.384451,0
7,Mouth,ConTillDrain03,2059.487329,0
7,Mouth,ConTillRetired,3371.84417,0
7,Mouth,Drain0,3798.592879,0
7,Mouth,Drain01,3606.912093,0
7,Mouth,Drain02,3037.236831,0
7,Mouth,Drain03,2254.917299,0
7,Mouth,Drain0CT,3654.499705,0
7,Mouth,Drain0NT,2163.124369,0
