"","fill","y","x","PANEL","group","flipped_aes","ymin","ymax","xmin","xmax","colour","size","linetype","alpha"
"136","#D95F02",2587.51998172,4,"12",20,FALSE,0,2587.51998172,3.55,4.45,NA,0.5,1,NA
"137","#D95F02",3786.097188136,5,"12",26,FALSE,0,3786.097188136,4.55,5.45,NA,0.5,1,NA
"138","#D95F02",2373.32900104,6,"12",32,FALSE,0,2373.32900104,5.55,6.45,NA,0.5,1,NA
"139","#D95F02",1753.69690772,7,"12",38,FALSE,0,1753.69690772,6.55,7.45,NA,0.5,1,NA
"140","#D95F02",2900.81840776,8,"12",44,FALSE,0,2900.81840776,7.55,8.45,NA,0.5,1,NA
"141","#D95F02",2947.37691,9,"12",50,FALSE,0,2947.37691,8.55,9.45,NA,0.5,1,NA
"142","#D95F02",1197.85262596,10,"12",56,FALSE,0,1197.85262596,9.55,10.45,NA,0.5,1,NA
"143","#D95F02",1000.95569864,11,"12",62,FALSE,0,1000.95569864,10.55,11.45,NA,0.5,1,NA
"144","#D95F02",770.97207876,12,"12",68,FALSE,0,770.97207876,11.55,12.45,NA,0.5,1,NA
"145","#D95F02",0,1,"13",2,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"146","#D95F02",325.32995852,2,"13",8,FALSE,0,325.32995852,1.55,2.45,NA,0.5,1,NA
"147","#D95F02",1209.41891164,3,"13",14,FALSE,0,1209.41891164,2.55,3.45,NA,0.5,1,NA
"148","#D95F02",3243.01769976,4,"13",20,FALSE,0,3243.01769976,3.55,4.45,NA,0.5,1,NA
"149","#D95F02",4329.684802,5,"13",26,FALSE,0,4329.684802,4.55,5.45,NA,0.5,1,NA
"150","#D95F02",1647.89222852,6,"13",32,FALSE,0,1647.89222852,5.55,6.45,NA,0.5,1,NA
"151","#D95F02",876.273765,7,"13",38,FALSE,0,876.273765,6.55,7.45,NA,0.5,1,NA
"152","#D95F02",2313.5420978,8,"13",44,FALSE,0,2313.5420978,7.55,8.45,NA,0.5,1,NA
"153","#D95F02",2131.719746672,9,"13",50,FALSE,0,2131.719746672,8.55,9.45,NA,0.5,1,NA
"154","#D95F02",1451.49572308,10,"13",56,FALSE,0,1451.49572308,9.55,10.45,NA,0.5,1,NA
"155","#D95F02",1447.4468214,11,"13",62,FALSE,0,1447.4468214,10.55,11.45,NA,0.5,1,NA
"156","#D95F02",822.90623832,12,"13",68,FALSE,0,822.90623832,11.55,12.45,NA,0.5,1,NA
"157","#D95F02",0,1,"14",2,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"158","#D95F02",0,2,"14",8,FALSE,0,0,1.55,2.45,NA,0.5,1,NA
"159","#D95F02",0,3,"14",14,FALSE,0,0,2.55,3.45,NA,0.5,1,NA
"160","#D95F02",2066.43384324,4,"14",20,FALSE,0,2066.43384324,3.55,4.45,NA,0.5,1,NA
"161","#D95F02",2658.18804536,5,"14",26,FALSE,0,2658.18804536,4.55,5.45,NA,0.5,1,NA
"162","#D95F02",3155.80164236,6,"14",32,FALSE,0,3155.80164236,5.55,6.45,NA,0.5,1,NA
"163","#D95F02",1728.82362808,7,"14",38,FALSE,0,1728.82362808,6.55,7.45,NA,0.5,1,NA
"164","#D95F02",2158.23876432,8,"14",44,FALSE,0,2158.23876432,7.55,8.45,NA,0.5,1,NA
"165","#D95F02",2213.51104896,9,"14",50,FALSE,0,2213.51104896,8.55,9.45,NA,0.5,1,NA
"166","#D95F02",769.611872716,10,"14",56,FALSE,0,769.611872716,9.55,10.45,NA,0.5,1,NA
"167","#D95F02",242.79830004,11,"14",62,FALSE,0,242.79830004,10.55,11.45,NA,0.5,1,NA
"168","#D95F02",446.012888,12,"14",68,FALSE,0,446.012888,11.55,12.45,NA,0.5,1,NA
"169","#7570B3",0,1,"15",3,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"170","#7570B3",14.15017346,2,"15",9,FALSE,0,14.15017346,1.55,2.45,NA,0.5,1,NA
"171","#7570B3",502.14805528,3,"15",15,FALSE,0,502.14805528,2.55,3.45,NA,0.5,1,NA
"172","#7570B3",1422.7003642,4,"15",21,FALSE,0,1422.7003642,3.55,4.45,NA,0.5,1,NA
"173","#7570B3",1875.055452136,5,"15",27,FALSE,0,1875.055452136,4.55,5.45,NA,0.5,1,NA
"174","#7570B3",1234.388636116,6,"15",33,FALSE,0,1234.388636116,5.55,6.45,NA,0.5,1,NA
"175","#7570B3",921.812572852,7,"15",39,FALSE,0,921.812572852,6.55,7.45,NA,0.5,1,NA
"176","#7570B3",1177.28382124,8,"15",45,FALSE,0,1177.28382124,7.55,8.45,NA,0.5,1,NA
"177","#7570B3",1173.54485148,9,"15",51,FALSE,0,1173.54485148,8.55,9.45,NA,0.5,1,NA
"178","#7570B3",704.49709196,10,"15",57,FALSE,0,704.49709196,9.55,10.45,NA,0.5,1,NA
"179","#7570B3",505.963585272,11,"15",63,FALSE,0,505.963585272,10.55,11.45,NA,0.5,1,NA
"180","#7570B3",257.2287026,12,"15",69,FALSE,0,257.2287026,11.55,12.45,NA,0.5,1,NA
"181","#7570B3",0,1,"16",3,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"182","#7570B3",14.15017346,2,"16",9,FALSE,0,14.15017346,1.55,2.45,NA,0.5,1,NA
"183","#7570B3",506.66906888,3,"16",15,FALSE,0,506.66906888,2.55,3.45,NA,0.5,1,NA
"184","#7570B3",1434.66637332,4,"16",21,FALSE,0,1434.66637332,3.55,4.45,NA,0.5,1,NA
"185","#7570B3",1898.904143476,5,"16",27,FALSE,0,1898.904143476,4.55,5.45,NA,0.5,1,NA
"186","#7570B3",1168.1545468828,6,"16",33,FALSE,0,1168.1545468828,5.55,6.45,NA,0.5,1,NA
"187","#7570B3",867.53854828,7,"16",39,FALSE,0,867.53854828,6.55,7.45,NA,0.5,1,NA
"188","#7570B3",1125.330861728,8,"16",45,FALSE,0,1125.330861728,7.55,8.45,NA,0.5,1,NA
"189","#7570B3",1144.883805,9,"16",51,FALSE,0,1144.883805,8.55,9.45,NA,0.5,1,NA
"190","#7570B3",735.42085692,10,"16",57,FALSE,0,735.42085692,9.55,10.45,NA,0.5,1,NA
"191","#7570B3",512.7088865824,11,"16",63,FALSE,0,512.7088865824,10.55,11.45,NA,0.5,1,NA
"192","#7570B3",257.2287026,12,"16",69,FALSE,0,257.2287026,11.55,12.45,NA,0.5,1,NA
"193","#7570B3",0,1,"17",3,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"194","#7570B3",20.364115472,2,"17",9,FALSE,0,20.364115472,1.55,2.45,NA,0.5,1,NA
"195","#7570B3",580.8757698,3,"17",15,FALSE,0,580.8757698,2.55,3.45,NA,0.5,1,NA
"196","#7570B3",1578.802918288,4,"17",21,FALSE,0,1578.802918288,3.55,4.45,NA,0.5,1,NA
"197","#7570B3",2067.606050136,5,"17",27,FALSE,0,2067.606050136,4.55,5.45,NA,0.5,1,NA
"198","#7570B3",642.824093376,6,"17",33,FALSE,0,642.824093376,5.55,6.45,NA,0.5,1,NA
"199","#7570B3",486.66427856,7,"17",39,FALSE,0,486.66427856,6.55,7.45,NA,0.5,1,NA
"200","#7570B3",789.93516564,8,"17",45,FALSE,0,789.93516564,7.55,8.45,NA,0.5,1,NA
"201","#7570B3",775.6654390164,9,"17",51,FALSE,0,775.6654390164,8.55,9.45,NA,0.5,1,NA
"202","#7570B3",616.69654812,10,"17",57,FALSE,0,616.69654812,9.55,10.45,NA,0.5,1,NA
"203","#7570B3",553.812100612,11,"17",63,FALSE,0,553.812100612,10.55,11.45,NA,0.5,1,NA
"204","#7570B3",257.2287026,12,"17",69,FALSE,0,257.2287026,11.55,12.45,NA,0.5,1,NA
"205","#7570B3",0,1,"18",3,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"206","#7570B3",14.15017346,2,"18",9,FALSE,0,14.15017346,1.55,2.45,NA,0.5,1,NA
"207","#7570B3",501.79985092,3,"18",15,FALSE,0,501.79985092,2.55,3.45,NA,0.5,1,NA
"208","#7570B3",1417.8395408,4,"18",21,FALSE,0,1417.8395408,3.55,4.45,NA,0.5,1,NA
"209","#7570B3",1871.949529452,5,"18",27,FALSE,0,1871.949529452,4.55,5.45,NA,0.5,1,NA
"210","#7570B3",1230.806371216,6,"18",33,FALSE,0,1230.806371216,5.55,6.45,NA,0.5,1,NA
"211","#7570B3",920.177594816,7,"18",39,FALSE,0,920.177594816,6.55,7.45,NA,0.5,1,NA
"212","#7570B3",1176.32295532,8,"18",45,FALSE,0,1176.32295532,7.55,8.45,NA,0.5,1,NA
"213","#7570B3",1173.38052076,9,"18",51,FALSE,0,1173.38052076,8.55,9.45,NA,0.5,1,NA
"214","#7570B3",743.24822316,10,"18",57,FALSE,0,743.24822316,9.55,10.45,NA,0.5,1,NA
"215","#7570B3",504.947459904,11,"18",63,FALSE,0,504.947459904,10.55,11.45,NA,0.5,1,NA
"216","#7570B3",257.2287026,12,"18",69,FALSE,0,257.2287026,11.55,12.45,NA,0.5,1,NA
"217","#7570B3",0,1,"19",3,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"218","#7570B3",14.15017346,2,"19",9,FALSE,0,14.15017346,1.55,2.45,NA,0.5,1,NA
"219","#7570B3",506.66906888,3,"19",15,FALSE,0,506.66906888,2.55,3.45,NA,0.5,1,NA
"220","#7570B3",1434.66637332,4,"19",21,FALSE,0,1434.66637332,3.55,4.45,NA,0.5,1,NA
"221","#7570B3",1898.904143476,5,"19",27,FALSE,0,1898.904143476,4.55,5.45,NA,0.5,1,NA
"222","#7570B3",1168.1545468828,6,"19",33,FALSE,0,1168.1545468828,5.55,6.45,NA,0.5,1,NA
"223","#7570B3",867.53854828,7,"19",39,FALSE,0,867.53854828,6.55,7.45,NA,0.5,1,NA
"224","#7570B3",1125.330861728,8,"19",45,FALSE,0,1125.330861728,7.55,8.45,NA,0.5,1,NA
"225","#7570B3",1144.883805,9,"19",51,FALSE,0,1144.883805,8.55,9.45,NA,0.5,1,NA
"226","#7570B3",735.42085692,10,"19",57,FALSE,0,735.42085692,9.55,10.45,NA,0.5,1,NA
"227","#7570B3",512.7088865824,11,"19",63,FALSE,0,512.7088865824,10.55,11.45,NA,0.5,1,NA
"228","#7570B3",257.2287026,12,"19",69,FALSE,0,257.2287026,11.55,12.45,NA,0.5,1,NA
"229","#7570B3",0,1,"20",3,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"230","#7570B3",20.364115472,2,"20",9,FALSE,0,20.364115472,1.55,2.45,NA,0.5,1,NA
"231","#7570B3",580.8757698,3,"20",15,FALSE,0,580.8757698,2.55,3.45,NA,0.5,1,NA
"232","#7570B3",1578.802918288,4,"20",21,FALSE,0,1578.802918288,3.55,4.45,NA,0.5,1,NA
"233","#7570B3",2067.606050136,5,"20",27,FALSE,0,2067.606050136,4.55,5.45,NA,0.5,1,NA
"234","#7570B3",642.824093376,6,"20",33,FALSE,0,642.824093376,5.55,6.45,NA,0.5,1,NA
"235","#7570B3",486.66427856,7,"20",39,FALSE,0,486.66427856,6.55,7.45,NA,0.5,1,NA
"236","#7570B3",789.93516564,8,"20",45,FALSE,0,789.93516564,7.55,8.45,NA,0.5,1,NA
"237","#7570B3",775.6654390164,9,"20",51,FALSE,0,775.6654390164,8.55,9.45,NA,0.5,1,NA
"238","#7570B3",616.69654812,10,"20",57,FALSE,0,616.69654812,9.55,10.45,NA,0.5,1,NA
"239","#7570B3",553.812100612,11,"20",63,FALSE,0,553.812100612,10.55,11.45,NA,0.5,1,NA
"240","#7570B3",257.2287026,12,"20",69,FALSE,0,257.2287026,11.55,12.45,NA,0.5,1,NA
"241","#7570B3",0,1,"21",3,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"242","#7570B3",0,2,"21",9,FALSE,0,0,1.55,2.45,NA,0.5,1,NA
"243","#7570B3",0,3,"21",15,FALSE,0,0,2.55,3.45,NA,0.5,1,NA
"244","#7570B3",332.43888368,4,"21",21,FALSE,0,332.43888368,3.55,4.45,NA,0.5,1,NA
"245","#7570B3",599.60132412,5,"21",27,FALSE,0,599.60132412,4.55,5.45,NA,0.5,1,NA
"246","#7570B3",609.74305572,6,"21",33,FALSE,0,609.74305572,5.55,6.45,NA,0.5,1,NA
"247","#7570B3",318.209080512,7,"21",39,FALSE,0,318.209080512,6.55,7.45,NA,0.5,1,NA
"248","#7570B3",629.14432104,8,"21",45,FALSE,0,629.14432104,7.55,8.45,NA,0.5,1,NA
"249","#7570B3",615.46153668,9,"21",51,FALSE,0,615.46153668,8.55,9.45,NA,0.5,1,NA
